open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1646494200000,39118.60,39163.30,39072.00,39133.80,1990.613,1646495999999,77877351.15250,27300,1020.984,39943956.21440,0
1646496000000,39133.80,39260.00,39104.10,39233.70,3455.636,1646497799999,135377877.78605,38734,2040.926,79962658.32955,0
1646497800000,39233.70,39580.00,39182.70,39313.70,14090.494,1646499599999,555206149.86774,141333,7642.585,301169849.78625,0
1646499600000,39313.60,39514.00,39282.30,39420.00,5923.683,1646501399999,233615097.43499,67110,2804.052,110580982.01599,0
1646501400000,39420.10,39554.90,39372.10,39403.10,4251.191,1646503199999,167759807.98592,50390,2182.107,86128719.28811,0
1646503200000,39404.40,39430.00,39250.10,39274.30,3694.099,1646504999999,145290524.77353,45218,1592.481,62643181.16090,0
1646505000000,39274.20,39400.00,39238.10,39380.80,2496.783,1646506799999,98189707.80566,31255,1426.431,56105490.33270,0
1646506800000,39380.80,39442.90,39323.10,39380.50,2131.385,1646508599999,83949044.87193,27619,941.401,37083908.83933,0
1646508600000,39379.40,39446.00,39322.20,39416.60,1482.776,1646510399999,58396102.59545,21507,711.115,28010266.02475,0
1646510400000,39416.70,39553.30,39381.20,39453.10,3833.026,1646512199999,151359857.41358,41078,1978.593,78132638.58057,0
1646512200000,39453.10,39578.90,39371.20,39434.80,4866.982,1646513999999,192176343.78180,42402,2516.947,99408731.66946,0
1646514000000,39434.80,39517.20,39379.60,39502.80,3234.859,1646515799999,127620749.74030,31289,1797.147,70905610.61290,0
1646515800000,39502.70,39516.70,39330.00,39362.00,2587.379,1646517599999,101978847.30777,26194,868.886,34245043.75470,0
1646517600000,39362.00,39401.60,39267.00,39331.10,3618.113,1646519399999,142267981.58631,40738,1791.115,70440799.28120,0
1646519400000,39331.00,39467.50,39312.10,39437.70,1767.344,1646521199999,69600142.58828,27001,1038.248,40889650.22508,0
1646521200000,39437.60,39453.30,39301.70,39341.10,2004.015,1646522999999,78882554.89382,27710,861.325,33905809.15770,0
1646523000000,39341.20,39400.00,39305.00,39375.10,1515.232,1646524799999,59629161.54440,19933,742.250,29209379.05520,0
1646524800000,39375.00,39520.50,39325.50,39447.90,3324.089,1646526599999,131094167.73196,35325,1702.212,67130105.38096,0
1646526600000,39448.00,39690.00,39430.00,39624.50,3959.573,1646528399999,156639987.55898,38113,2533.745,100274070.96458,0
1646528400000,39624.40,39661.80,39492.60,39531.80,3705.189,1646530199999,146599366.71439,37317,1677.357,66374507.41590,0
1646530200000,39531.80,39535.60,39405.20,39421.60,2607.520,1646531999999,102849796.98993,29480,1156.935,45633621.58570,0
1646532000000,39421.60,39481.70,39339.00,39471.00,2644.987,1646533799999,104262863.91376,28797,1319.755,52032536.37610,0
1646533800000,39470.90,39500.00,39431.00,39478.90,1165.790,1646535599999,46005916.96956,14693,540.556,21334478.49366,0
1646535600000,39478.80,39528.30,39383.40,39389.40,1973.425,1646537399999,77844361.51720,23982,858.053,33850857.19060,0
1646537400000,39389.50,39413.40,39250.20,39281.90,3912.478,1646539199999,153840961.56100,42156,1654.240,65050625.70080,0
1646539200000,39282.00,39321.00,38766.00,38944.40,12455.848,1646540999999,485185745.33672,124498,5145.246,200344660.26352,0
1646541000000,38944.40,39577.00,38927.50,39442.10,12501.212,1646542799999,491924038.54198,114371,7152.906,281347913.77946,0
1646542800000,39442.10,39645.90,39413.60,39424.80,4396.115,1646544599999,173683901.45760,52266,2124.298,83946939.29008,0
1646544600000,39424.80,39539.70,39411.00,39466.10,2205.072,1646546399999,87028398.53589,27469,1136.341,44853001.20350,0
1646546400000,39466.10,39590.00,39458.70,39501.30,2387.497,1646548199999,94385119.81388,26388,1261.006,49855072.25708,0
1646548200000,39501.10,39519.70,39300.40,39457.10,4252.908,1646549999999,167692747.75803,41162,1967.553,77589956.55631,0
1646550000000,39457.20,39498.30,39232.70,39398.70,4210.949,1646551799999,165734695.53433,42063,1878.200,73922041.80390,0
1646551800000,39398.70,39461.10,39310.80,39369.60,3146.473,1646553599999,123968184.93320,29157,1588.041,62589527.04398,0
1646553600000,39369.70,39369.70,39087.50,39295.00,5263.798,1646555399999,206756937.54673,52801,2323.593,91299960.06041,0
1646555400000,39295.10,39329.90,39108.60,39137.30,4618.632,1646557199999,180983472.39824,49392,2196.137,86058542.45790,0
1646557200000,39137.20,39187.80,38627.20,38831.40,11777.696,1646558999999,458639523.83365,115520,5112.508,199169361.07942,0
1646559000000,38831.40,38915.50,38555.00,38665.60,9375.398,1646560799999,363545228.28639,96988,4523.870,175512540.86634,0
1646560800000,38665.70,38720.00,38100.00,38342.20,24719.149,1646562599999,947667520.63465,237971,11374.893,436156859.92399,0
1646562600000,38342.20,38395.50,38162.20,38240.10,8566.553,1646564399999,327959241.26434,82978,4188.005,160353754.59937,0
1646564400000,38240.00,38280.00,38056.00,38199.80,8251.095,1646566199999,314921402.68547,85246,3820.342,145843257.75826,0
1646566200000,38199.90,38359.10,38184.70,38330.90,7555.625,1646567999999,289246877.28282,72571,4416.645,169083518.80862,0
1646568000000,38329.10,38607.00,38266.00,38492.00,10481.684,1646569799999,402734006.41260,95357,6390.768,245643390.55420,0
1646569800000,38492.00,38678.00,38380.00,38469.80,7880.008,1646571599999,303466331.72768,83116,4039.850,155618620.97643,0
1646571600000,38469.70,38938.00,38469.70,38757.60,12965.637,1646573399999,502104112.77057,125022,7313.376,283219082.62370,0
1646573400000,38757.70,39038.00,38757.60,38851.00,10010.851,1646575199999,389377990.88826,100560,5539.124,215473059.38338,0
1646575200000,38851.00,38900.00,38680.00,38745.40,7831.442,1646576999999,303574952.99618,78026,3292.545,127662228.10030,0
1646577000000,38745.50,38962.20,38710.00,38786.90,6023.735,1646578799999,234037845.62436,60840,3218.072,125040882.66535,0
1646578800000,38787.00,38810.50,38592.50,38741.70,6483.859,1646580599999,250946121.63321,66413,3011.357,116564963.28951,0
1646580600000,38741.60,38884.30,38665.20,38845.00,4771.714,1646582399999,185204100.63177,48434,2513.842,97579051.78317,0
1646582400000,38845.00,39299.00,38719.10,39261.10,15320.735,1646584199999,599092316.92510,147592,8814.726,344740741.81954,0
1646584200000,39261.10,39340.00,39071.60,39189.90,6765.462,1646585999999,265062947.83513,68609,3457.915,135504108.20022,0
1646586000000,39189.90,39228.90,38928.80,38993.60,5782.094,1646587799999,225595197.74641,58116,2429.830,94789574.05420,0
1646587800000,38993.60,39023.20,38907.90,38981.60,2339.260,1646589599999,91156689.16342,29513,1148.224,44749733.07829,0
1646589600000,38981.50,39126.00,38960.00,39050.10,2546.638,1646591399999,99445789.59641,30167,1406.891,54941015.08182,0
1646591400000,39050.10,39050.10,38656.30,38868.30,8046.164,1646593199999,312428639.45554,73088,3378.953,131208915.35247,0
1646593200000,38868.30,38910.80,38749.90,38845.30,2439.158,1646594999999,94694185.86680,30200,1276.593,49562980.99150,0
1646595000000,38845.40,38889.10,38474.60,38649.40,5050.076,1646596799999,195260265.94364,55736,2201.252,85121339.36130,0
1646596800000,38649.40,38850.00,38602.50,38763.80,3567.173,1646598599999,138155539.52781,40075,2009.853,77852819.16921,0
1646598600000,38763.90,38911.30,38753.40,38840.00,2526.104,1646600399999,98069798.13087,29029,1305.963,50710007.12765,0
1646600400000,38841.60,39250.00,38705.60,39089.40,8903.444,1646602199999,347158584.93316,95400,4956.082,193347465.71001,0
1646602200000,39090.00,39148.30,38852.90,38997.20,3332.940,1646603999999,129980002.60073,38306,1506.794,58773551.43183,0
1646604000000,38997.30,39184.90,38962.60,39130.00,3507.955,1646605799999,137142060.88067,39081,1784.899,69784272.24631,0
1646605800000,39130.00,39186.00,38918.70,38954.10,2400.318,1646607599999,93710342.05134,32334,978.162,38190238.72471,0
1646607600000,38954.10,38996.80,38111.00,38213.30,15727.883,1646609399999,604955991.49934,156334,7074.279,272150409.30051,0
1646609400000,38213.20,38547.90,38164.40,38401.10,8023.855,1646611199999,308019651.52949,80779,4347.590,166914324.47134,0
1646611200000,38401.10,38450.20,37936.80,38365.10,13113.951,1646612999999,501901784.80728,121057,6437.415,246524831.11515,0
1646613000000,38365.10,38524.00,38200.00,38391.50,7857.916,1646614799999,301467454.68016,75645,3973.993,152507549.53958,0
1646614800000,38391.40,38518.00,38341.30,38452.50,4234.591,1646616599999,162743301.22841,43822,2229.885,85709131.48481,0
1646616600000,38452.50,38547.60,38261.00,38310.10,4626.329,1646618399999,177694144.14580,45826,2006.805,77103797.83730,0
1646618400000,38310.10,38358.00,37777.70,38004.30,10115.114,1646620199999,385441953.92114,92980,4154.973,158451367.01619,0
1646620200000,38005.50,38146.50,37550.00,37770.10,16504.554,1646621999999,624129290.95424,148722,7493.812,283446349.65680,0
1646622000000,37770.10,37890.00,37529.90,37834.60,13289.741,1646623799999,500945823.69626,107666,6595.837,248727495.63112,0
1646623800000,37834.70,37950.00,37740.80,37848.80,5241.482,1646625599999,198436657.80644,53469,2533.779,95945747.38236,0
1646625600000,37848.90,37907.90,37738.10,37889.10,3797.331,1646627399999,143642988.46721,41762,1951.858,73840661.06683,0
1646627400000,37889.00,37954.20,37830.00,37906.30,3138.633,1646629199999,118954187.73209,36191,1601.134,60688827.39699,0
1646629200000,37906.30,38222.20,37777.00,38030.90,8283.624,1646630999999,315143434.20084,81112,4554.526,173287686.96667,0
1646631000000,38030.90,38131.80,37974.90,38000.80,4092.117,1646632799999,155733627.76616,42760,1817.950,69198971.22190,0
1646632800000,38000.80,38150.00,37960.20,38100.40,3333.281,1646634599999,126810115.88485,37840,1829.727,69620993.55163,0
1646634600000,38100.40,38199.80,38031.10,38138.00,3512.337,1646636399999,133897098.18983,36897,1759.644,67088325.22850,0
1646636400000,38138.00,38185.30,38032.00,38040.90,2928.226,1646638199999,111584725.85310,35671,1389.954,52976372.95307,0
1646638200000,38040.90,38078.60,37760.00,37878.20,8254.093,1646639999999,313024455.84659,78362,3637.966,137992240.55896,0
1646640000000,37878.20,38050.00,37650.00,37800.30,10193.801,1646641799999,385731721.37196,95704,5226.396,197843629.84089,0
1646641800000,37800.30,38196.70,37630.60,38142.60,11074.223,1646643599999,420415963.44501,96486,6416.121,243663480.58117,0
1646643600000,38142.60,38392.00,38140.00,38243.70,8837.343,1646645399999,338235865.34333,82945,4871.140,186455130.59096,0
1646645400000,38243.80,38261.70,38112.00,38136.20,4780.416,1646647199999,182502390.58461,48604,2262.390,86385052.94070,0
1646647200000,38136.10,38250.00,38114.00,38153.10,3280.805,1646648999999,125274101.17580,39105,1695.096,64732135.60050,0
1646649000000,38153.00,38289.40,37937.90,38012.00,7216.409,1646650799999,275052310.64087,74521,3047.907,116247029.47708,0
1646650800000,38011.90,38270.00,37963.10,38210.00,5910.430,1646652599999,225302302.97971,61964,3446.182,131360504.15841,0
1646652600000,38210.00,38390.40,38184.20,38314.10,4956.334,1646654399999,189795883.09966,54047,2711.412,103843769.59006,0
1646654400000,38314.30,38700.00,38314.30,38646.30,14712.010,1646656199999,566884114.13186,138047,8195.129,315750098.78636,0
1646656200000,38646.20,38749.00,38524.00,38567.60,8210.682,1646657999999,317115768.18813,82311,4008.902,154864729.73968,0
1646658000000,38567.50,38746.10,38501.00,38636.50,6497.390,1646659799999,251053632.64446,71964,3220.133,124437621.29286,0
1646659800000,38636.50,39158.00,38612.30,38997.40,21274.504,1646661599999,828544126.34635,183349,12497.946,486718704.78782,0
1646661600000,38997.50,39267.00,38879.90,39186.90,12608.083,1646663399999,493048763.51047,130534,6509.625,254639300.91876,0
1646663400000,39186.90,39234.90,38830.50,38833.00,15184.097,1646665199999,592127431.35611,142705,6924.352,270089895.07059,0
1646665200000,38833.00,38999.80,38627.00,38807.90,14697.804,1646666999999,570081569.28698,131537,7052.790,273622163.59229,0
1646667000000,38807.90,39180.00,38757.90,39062.30,11320.622,1646668799999,441856812.85501,115643,6119.647,238857196.06836,0
1646668800000,39062.30,39550.00,39039.00,39369.70,17716.005,1646670599999,697218521.80436,177081,9693.901,381493163.58745,0
1646670600000,39369.70,39407.90,38750.00,38823.30,16433.120,1646672399999,641235751.70536,162308,7263.256,283419132.81299,0
1646672400000,38823.30,38833.40,38603.00,38724.00,10643.131,1646674199999,412130910.38070,108947,5307.523,205555743.50679,0
1646674200000,38724.00,38989.70,38502.00,38585.80,14178.531,1646675999999,549507032.80122,136791,7012.715,271953018.84916,0
1646676000000,38587.50,38588.70,37905.40,37975.80,23455.156,1646677799999,895263445.54591,234630,10747.126,410162515.73312,0
1646677800000,37979.00,38139.10,37744.70,37961.50,14299.919,1646679599999,542753630.58736,140249,6824.879,259120779.45897,0
1646679600000,37961.60,38020.00,37755.00,37816.70,9090.827,1646681399999,344426324.55979,89582,4363.908,165390393.43239,0
1646681400000,37817.10,37817.10,37150.80,37288.70,23149.639,1646683199999,865657953.15580,232512,10163.920,380071314.81922,0
1646683200000,37290.00,37766.70,37134.00,37716.50,14618.328,1646684999999,546965260.79981,145839,8060.333,301671761.48989,0
1646685000000,37717.10,37717.10,37460.80,37560.50,9037.974,1646686799999,339449505.32062,89661,4325.731,162471864.76235,0
1646686800000,37560.50,38260.00,37476.60,37760.00,16633.634,1646688599999,630831376.05952,153583,9408.557,356858524.06861,0
1646688600000,37760.00,38062.00,37520.20,37821.80,11354.162,1646690399999,429013329.60015,105003,5799.586,219217524.09088,0
1646690400000,37821.90,38244.20,37772.00,38137.00,8471.843,1646692199999,322388614.87809,84740,4449.449,169325307.50434,0
1646692200000,38137.00,38481.20,38023.60,38199.10,9292.923,1646693999999,355568112.87230,90878,4689.209,179472965.24626,0
1646694000000,38199.10,38347.70,38074.00,38307.10,8005.556,1646695799999,305783998.29041,66744,4259.866,162735154.81520,0
1646695800000,38307.10,38529.10,37871.50,37963.80,10795.495,1646697599999,411958290.23376,99253,4932.444,188228544.05052,0
1646697600000,37963.70,38287.50,37853.00,38135.00,9177.231,1646699399999,349492849.34984,92487,4674.087,178043697.24423,0
1646699400000,38135.00,38368.10,38112.70,38180.70,4290.981,1646701199999,164062652.77305,47836,2099.701,80300718.74502,0
1646701200000,38185.20,38459.30,38024.80,38369.10,8139.948,1646702999999,311750371.31074,85442,4001.188,153244438.25969,0
1646703000000,38368.00,38470.00,38117.70,38257.20,5845.347,1646704799999,223977552.78954,60972,2822.437,108149053.62785,0
1646704800000,38257.30,38395.10,38126.10,38379.10,4374.948,1646706599999,167446951.18820,46299,2278.038,87206386.23441,0
1646706600000,38379.10,38931.10,38303.70,38596.60,13117.396,1646708399999,507383939.02484,126109,7415.932,286822371.79319,0
1646708400000,38596.60,38688.70,38527.60,38619.00,4666.912,1646710199999,180177880.22764,47576,2155.671,83233048.23190,0
1646710200000,38618.90,38680.00,38500.10,38678.50,2598.136,1646711999999,100264620.28225,32261,1354.569,52280622.27717,0
1646712000000,38678.60,38805.10,38501.20,38507.40,5848.706,1646713799999,226171545.34015,55784,2502.572,96819426.03371,0
1646713800000,38503.70,38617.70,38456.00,38526.70,3679.510,1646715599999,141760746.15185,39703,1775.938,68433985.77780,0
1646715600000,38526.60,38593.90,38245.40,38286.20,6296.981,1646717399999,241773228.86303,64773,2792.594,107247619.25620,0
1646717400000,38286.00,38389.00,38220.00,38336.10,3920.965,1646719199999,150229587.64191,42621,2027.756,77699665.43094,0
1646719200000,38336.10,38499.10,38055.00,38119.40,8544.237,1646720999999,326918177.06884,84177,3739.423,143152976.77771,0
1646721000000,38119.50,38333.00,38000.00,38262.00,7804.322,1646722799999,297687648.74647,76734,4305.160,164258650.19442,0
1646722800000,38263.80,38423.00,38150.00,38386.20,5384.803,1646724599999,206014688.21218,52100,2963.069,113403027.87070,0
1646724600000,38386.20,38738.40,38296.20,38530.40,12702.067,1646726399999,489522552.70126,117714,6402.185,246736297.12204,0
1646726400000,38530.40,38827.20,38450.00,38776.90,8834.125,1646728199999,341406947.08011,89738,5057.693,195507667.26312,0
1646728200000,38776.90,39107.30,38673.00,38755.00,14932.080,1646729999999,580767011.21214,149564,7692.263,299293926.01453,0
1646730000000,38754.50,38936.90,38680.00,38859.90,6440.528,1646731799999,249941727.79004,71446,3355.045,130221050.05785,0
1646731800000,38859.80,38999.60,38815.10,38970.00,5519.823,1646733599999,214793772.93501,60292,3055.983,118928315.94131,0
1646733600000,38969.90,38999.90,38690.10,38828.80,7958.833,1646735399999,308898858.08509,73256,3606.817,139998349.47142,0
1646735400000,38828.80,39185.50,38817.00,39044.90,9245.832,1646737199999,360444803.22167,98080,5088.927,198448314.64864,0
1646737200000,39043.70,39043.80,38807.10,38939.10,5010.995,1646738999999,194987835.24196,59510,2420.202,94174144.20650,0
1646739000000,38939.10,39092.70,38720.00,38967.80,7146.699,1646740799999,278177242.76400,80809,3569.226,138955278.75655,0
1646740800000,38967.80,39200.00,38750.00,38762.20,13523.013,1646742599999,527217483.58653,121328,6067.012,236632070.52039,0
1646742600000,38762.10,38856.60,38590.30,38817.90,9644.626,1646744399999,373510376.04616,97022,4816.543,186582583.66097,0
1646744400000,38817.50,39074.20,38610.00,38783.00,12768.459,1646746199999,495540577.96087,125327,6251.092,242632511.21517,0
1646746200000,38783.70,38956.40,38721.40,38862.50,5841.597,1646747999999,227008629.16375,66890,2977.374,115718509.75454,0
1646748000000,38862.50,39000.00,38668.00,38720.30,7109.960,1646749799999,275824867.65437,77631,3400.101,131935889.44408,0
1646749800000,38721.00,39170.60,38506.40,38752.30,25247.159,1646751599999,980100644.05139,259619,12618.430,490110371.55742,0
1646751600000,38752.40,38890.80,38585.00,38628.20,9966.325,1646753399999,385946975.01713,111776,4987.945,193191408.00279,0
1646753400000,38628.00,38731.70,38259.00,38648.90,18710.488,1646755199999,719988883.61092,177781,8787.927,338245468.16460,0
